segment_id,file_id,channel_id,platform,youtube_id,source_url,tiktok_handle,local_filename,start_time,end_time,duration,region,provenance_region,speaker_id,split,channel_split,snr_db,speech_ratio,quality
113,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,177.775,181.049,3.274,Cyrenaica,Cyrenaica,spk_00040,train,dev,43.04,0.9493,clean
114,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,181.555,186.255,4.7,Cyrenaica,Cyrenaica,spk_00040,train,dev,33.7,0.863,clean
115,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,186.255,193.155,6.9,Cyrenaica,Cyrenaica,spk_00040,train,dev,25.35,0.9812,clean
116,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,193.155,199.855,6.7,Cyrenaica,Cyrenaica,spk_00040,train,dev,27.84,0.971,clean
117,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,199.855,204.555,4.7,Cyrenaica,Cyrenaica,spk_00040,train,dev,22.01,0.9723,clean
118,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,204.555,210.955,6.4,Cyrenaica,Cyrenaica,spk_00040,train,dev,23.7,0.9747,clean
119,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,210.955,219.626,8.671,Cyrenaica,Cyrenaica,spk_00040,train,dev,23.41,0.9813,clean
120,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,220.199,228.699,8.5,Cyrenaica,Cyrenaica,spk_00040,train,dev,23.61,0.9922,clean
121,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,228.699,235.961,7.262,Cyrenaica,Cyrenaica,spk_00040,train,dev,24.25,0.9513,clean
122,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,236.973,240.044,3.071,Cyrenaica,Cyrenaica,spk_00040,train,dev,23.04,0.9785,clean
123,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,243.47,249.41,5.94,Cyrenaica,Cyrenaica,spk_00040,train,dev,27.02,0.9397,clean
124,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,249.967,257.367,7.4,Cyrenaica,Cyrenaica,spk_00040,train,dev,27.84,0.9911,clean
125,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,257.367,265.567,8.2,Cyrenaica,Cyrenaica,spk_00040,train,dev,27.28,0.9485,clean
126,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,265.567,270.167,4.6,Cyrenaica,Cyrenaica,spk_00040,train,dev,35.64,0.923,clean
127,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,270.167,275.971,5.804,Cyrenaica,Cyrenaica,spk_00040,train,dev,38.64,0.8942,clean
128,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,276.528,285.775,9.247,Cyrenaica,Cyrenaica,spk_00040,train,dev,35.12,0.9574,clean
129,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,289.724,293.352,3.628,Cyrenaica,Cyrenaica,spk_00040,train,dev,27.03,0.9906,clean
130,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,293.892,301.092,7.2,Cyrenaica,Cyrenaica,spk_00040,train,dev,39.93,0.8919,clean
131,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,301.092,305.62,4.528,Cyrenaica,Cyrenaica,spk_00040,train,dev,33.63,0.9501,clean
132,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,306.38,310.58,4.2,Cyrenaica,Cyrenaica,spk_00040,train,dev,31.38,0.8819,clean
133,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,310.58,316.78,6.2,Cyrenaica,Cyrenaica,spk_00040,train,dev,32.99,0.8297,clean
134,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,316.78,321.432,4.652,Cyrenaica,Cyrenaica,spk_00040,train,dev,30.66,0.9652,clean
135,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,322.225,326.275,4.05,Cyrenaica,Cyrenaica,spk_00040,train,dev,26.84,0.9126,clean
136,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,327.187,335.338,8.151,Cyrenaica,Cyrenaica,spk_00040,train,dev,27.01,0.9958,clean
137,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,335.911,339.978,4.067,Cyrenaica,Cyrenaica,spk_00040,train,dev,18.95,0.9916,clean
138,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,340.602,349.202,8.6,Cyrenaica,Cyrenaica,spk_00040,train,dev,23.08,0.9998,clean
139,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,349.202,354.102,4.9,Cyrenaica,Cyrenaica,spk_00040,train,dev,25.11,0.9996,clean
140,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,354.102,357.802,3.7,Cyrenaica,Cyrenaica,spk_00040,train,dev,22.3,0.9216,clean
141,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,357.802,363.502,5.7,Cyrenaica,Cyrenaica,spk_00040,train,dev,22.41,0.9772,clean
142,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,363.502,372.802,9.3,Cyrenaica,Cyrenaica,spk_00040,train,dev,29.54,0.9546,clean
143,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,372.802,379.302,6.5,Cyrenaica,Cyrenaica,spk_00040,train,dev,33.63,0.8957,clean
144,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,379.302,389.202,9.9,Cyrenaica,Cyrenaica,spk_00040,train,dev,34.26,0.9804,clean
145,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,389.202,396.661,7.459,Cyrenaica,Cyrenaica,spk_00040,train,dev,37.95,0.8657,clean
146,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,397.167,405.739,8.572,Cyrenaica,Cyrenaica,spk_00040,train,dev,28.67,0.9923,clean
147,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,419.763,426.564,6.801,Cyrenaica,Cyrenaica,spk_00040,train,dev,33.81,0.928,clean
148,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,431.018,435.692,4.674,Cyrenaica,Cyrenaica,spk_00040,train,dev,25.9,0.9996,clean
149,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,436.402,441.026,4.624,Cyrenaica,Cyrenaica,spk_00040,train,dev,29.62,0.9996,clean
150,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,441.532,449.832,8.3,Cyrenaica,Cyrenaica,spk_00040,train,dev,26.62,0.9959,clean
151,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,449.832,454.032,4.2,Cyrenaica,Cyrenaica,spk_00040,train,dev,29.14,0.9148,clean
152,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,454.032,462.532,8.5,Cyrenaica,Cyrenaica,spk_00040,train,dev,27.34,0.9654,clean
153,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,462.532,468.232,5.7,Cyrenaica,Cyrenaica,spk_00040,train,dev,27.41,0.9372,clean
154,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,468.232,477.032,8.8,Cyrenaica,Cyrenaica,spk_00040,train,dev,26.98,0.9743,clean
155,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,480.332,489.232,8.9,Cyrenaica,Cyrenaica,spk_00040,train,dev,28.37,0.9739,clean
156,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,489.232,495.92,6.688,Cyrenaica,Cyrenaica,spk_00040,train,dev,34.89,0.9656,clean
157,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,496.493,503.593,7.1,Cyrenaica,Cyrenaica,spk_00040,train,dev,32.37,0.9634,clean
158,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,503.593,512.593,9.0,Cyrenaica,Cyrenaica,spk_00040,train,dev,33.25,0.9856,clean
159,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,512.593,518.043,5.45,Cyrenaica,Cyrenaica,spk_00040,train,dev,34.42,0.916,clean
160,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,523.78,530.78,7.0,Cyrenaica,Cyrenaica,spk_00040,train,dev,28.91,0.9951,clean
161,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,530.78,537.027,6.247,Cyrenaica,Cyrenaica,spk_00040,train,dev,37.14,0.8863,clean
162,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,537.601,542.601,5.0,Cyrenaica,Cyrenaica,spk_00040,train,dev,36.88,0.9932,clean
163,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,542.601,548.637,6.036,Cyrenaica,Cyrenaica,spk_00040,train,dev,33.35,0.9254,clean
164,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,553.953,559.994,6.041,Cyrenaica,Cyrenaica,spk_00040,train,dev,29.3,0.9944,clean
165,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,560.517,567.824,7.307,Cyrenaica,Cyrenaica,spk_00040,train,dev,34.58,0.9286,clean
166,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,568.482,575.882,7.4,Cyrenaica,Cyrenaica,spk_00040,train,dev,27.05,0.9911,clean
167,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,575.882,580.886,5.004,Cyrenaica,Cyrenaica,spk_00040,train,dev,29.24,0.9484,clean
168,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,581.408,588.04,6.632,Cyrenaica,Cyrenaica,spk_00040,train,dev,27.7,0.946,clean
169,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,588.597,593.297,4.7,Cyrenaica,Cyrenaica,spk_00040,train,dev,23.76,0.9928,clean
170,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,593.297,599.997,6.7,Cyrenaica,Cyrenaica,spk_00040,train,dev,21.1,0.9854,clean
171,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,599.997,603.597,3.6,Cyrenaica,Cyrenaica,spk_00040,train,dev,25.52,0.8839,clean
172,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,603.597,611.697,8.1,Cyrenaica,Cyrenaica,spk_00040,train,dev,28.17,0.9405,clean
173,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,611.697,615.697,4.0,Cyrenaica,Cyrenaica,spk_00040,train,dev,33.11,0.9755,clean
174,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,615.697,622.246,6.549,Cyrenaica,Cyrenaica,spk_00040,train,dev,28.81,0.9753,clean
175,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,622.938,630.338,7.4,Cyrenaica,Cyrenaica,spk_00040,train,dev,38.91,0.9122,clean
176,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,630.338,635.138,4.8,Cyrenaica,Cyrenaica,spk_00040,train,dev,35.38,0.9662,clean
177,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,635.138,645.038,9.9,Cyrenaica,Cyrenaica,spk_00040,train,dev,33.41,0.9273,clean
178,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,645.038,650.207,5.169,Cyrenaica,Cyrenaica,spk_00040,train,dev,31.87,0.9369,clean
179,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,651.203,659.59,8.387,Cyrenaica,Cyrenaica,spk_00040,train,dev,32.05,0.984,clean
180,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,660.147,665.447,5.3,Cyrenaica,Cyrenaica,spk_00040,train,dev,36.26,0.9687,clean
181,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,665.447,669.147,3.7,Cyrenaica,Cyrenaica,spk_00040,train,dev,31.92,0.9735,clean
182,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,669.147,672.447,3.3,Cyrenaica,Cyrenaica,spk_00040,train,dev,31.95,0.7745,clean
183,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,672.447,681.291,8.844,Cyrenaica,Cyrenaica,spk_00040,train,dev,27.0,0.9853,clean
184,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,681.815,687.715,5.9,Cyrenaica,Cyrenaica,spk_00040,train,dev,24.13,0.9942,clean
185,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,687.715,692.015,4.3,Cyrenaica,Cyrenaica,spk_00040,train,dev,27.93,0.9367,clean
186,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,692.015,699.115,7.1,Cyrenaica,Cyrenaica,spk_00040,train,dev,29.57,0.9411,clean
187,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,699.115,705.015,5.9,Cyrenaica,Cyrenaica,spk_00040,train,dev,32.31,0.8736,clean
188,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,705.015,710.975,5.96,Cyrenaica,Cyrenaica,spk_00040,train,dev,28.56,0.9292,clean
189,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,711.582,718.882,7.3,Cyrenaica,Cyrenaica,spk_00040,train,dev,28.08,0.9501,clean
190,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,718.882,724.482,5.6,Cyrenaica,Cyrenaica,spk_00040,train,dev,25.14,0.9825,clean
191,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,727.882,735.682,7.8,Cyrenaica,Cyrenaica,spk_00040,train,dev,23.0,0.9792,clean
192,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,735.682,741.182,5.5,Cyrenaica,Cyrenaica,spk_00040,train,dev,30.71,0.9938,clean
193,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,741.182,746.851,5.669,Cyrenaica,Cyrenaica,spk_00040,train,dev,33.75,0.9714,clean
194,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,751.373,755.069,3.696,Cyrenaica,Cyrenaica,spk_00040,train,dev,31.41,0.9378,clean
195,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,755.66,761.566,5.906,Cyrenaica,Cyrenaica,spk_00040,train,dev,35.45,0.934,clean
196,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,762.308,769.463,7.155,Cyrenaica,Cyrenaica,spk_00040,train,dev,28.38,0.9455,clean
197,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,770.122,779.977,9.855,Cyrenaica,Cyrenaica,spk_00040,train,dev,30.19,0.9474,clean
198,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,780.888,789.188,8.3,Cyrenaica,Cyrenaica,spk_00040,train,dev,23.05,0.9959,clean
199,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,792.548,801.848,9.3,Cyrenaica,Cyrenaica,spk_00040,train,dev,25.83,0.9963,clean
200,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,801.848,806.352,4.504,Cyrenaica,Cyrenaica,spk_00040,train,dev,30.8,0.964,clean
201,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,816.005,819.205,3.2,Cyrenaica,Cyrenaica,spk_00040,train,dev,26.77,0.9381,clean
202,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,819.205,826.906,7.701,Cyrenaica,Cyrenaica,spk_00040,train,dev,26.98,0.9031,clean
203,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,836.164,842.264,6.1,Cyrenaica,Cyrenaica,spk_00040,train,dev,25.98,0.9541,clean
204,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,842.264,851.139,8.875,Cyrenaica,Cyrenaica,spk_00040,train,dev,25.97,0.9452,clean
205,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,851.999,859.799,7.8,Cyrenaica,Cyrenaica,spk_00040,train,dev,34.69,0.9174,clean
206,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,859.799,867.999,8.2,Cyrenaica,Cyrenaica,spk_00040,train,dev,33.31,0.988,clean
207,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,867.999,876.899,8.9,Cyrenaica,Cyrenaica,spk_00040,train,dev,33.34,0.8292,clean
208,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,876.899,883.599,6.7,Cyrenaica,Cyrenaica,spk_00040,train,dev,32.85,0.9657,clean
209,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,883.599,892.599,9.0,Cyrenaica,Cyrenaica,spk_00040,train,dev,33.58,0.9709,clean
210,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,894.828,903.975,9.147,Cyrenaica,Cyrenaica,spk_00040,train,dev,37.3,0.9254,clean
211,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,904.885,910.707,5.822,Cyrenaica,Cyrenaica,spk_00040,train,dev,32.97,0.9887,clean
212,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,911.939,921.541,9.602,Cyrenaica,Cyrenaica,spk_00040,train,dev,30.24,0.976,clean
213,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,922.132,931.632,9.5,Cyrenaica,Cyrenaica,spk_00040,train,dev,24.7,0.9964,clean
214,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,938.433,943.293,4.86,Cyrenaica,Cyrenaica,spk_00040,train,dev,26.21,0.9864,clean
215,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,944.103,947.303,3.2,Cyrenaica,Cyrenaica,spk_00040,train,dev,31.24,0.9894,clean
216,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,947.303,953.603,6.3,Cyrenaica,Cyrenaica,spk_00040,train,dev,30.61,0.954,clean
217,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,953.603,958.109,4.506,Cyrenaica,Cyrenaica,spk_00040,train,dev,20.78,0.8282,clean
218,8a6ddc66887b,Hakim Alzwey حكيم في بريطانيا,youtube,ygFfBDBkkUg,https://www.youtube.com/@HakimAlzwey/videos,,,969.635,977.06,7.425,Cyrenaica,Cyrenaica,spk_00040,train,dev,26.4,0.9432,clean
